healpix,sv1,sv2,sv3
7591,39.31877738892826,0.0,0.0
7597,169.18989058266098,0.0,0.0
7598,114.38189785870038,0.0,0.0
7599,413.44290163509413,0.0,0.0
7601,3.574434308084387,0.0,0.0
7602,32.169908772759484,0.0,0.0
7603,461.1020257428859,0.0,0.0
7604,279.997354133277,0.0,0.0
7605,412.2514235323993,0.0,0.0
7606,667.2277375090856,0.0,0.0
7607,287.14622274944577,0.0,0.0
7608,570.7180111908071,0.0,0.0
7609,745.8652922869421,0.0,0.0
7610,753.0141609031109,0.0,0.0
7611,707.7379930007087,0.0,0.0
7612,673.1851280225595,0.0,0.0
7613,461.1020257428859,0.0,0.0
7614,433.6980293809056,0.0,0.0
7615,88.16937959941488,0.0,0.0
7621,241.87005484704352,0.0,0.0
7622,3.574434308084387,0.0,0.0
7623,554.03731775308,0.0,0.0
7628,89.36085770210968,0.0,0.0
7629,612.419744785125,0.0,0.0
7630,260.93370449016027,0.0,0.0
7631,563.5691425746384,0.0,0.0
7632,663.6533032010012,0.0,0.0
7633,741.099379876163,0.0,0.0
7634,823.3113689621039,0.0,0.0
7635,817.3539784486298,0.0,0.0
7636,500.4208031318142,0.0,0.0
7637,81.02051098324611,0.0,0.0
7638,447.9957666132432,0.0,0.0
7639,64.33981754551897,0.0,0.0
7640,863.8216244537268,0.0,0.0
7641,766.1204200327536,0.0,0.0
7642,839.992062399831,0.0,0.0
7643,558.8032301638592,0.0,0.0
7644,276.4229198251926,0.0,0.0
7645,315.74169721412085,0.0,0.0
7646,185.87058402038812,0.0,0.0
7647,409.86846732700974,0.0,0.0
7648,71.48868616168774,0.0,0.0
7650,116.76485406408997,0.0,0.0
7652,129.87111319373273,0.0,0.0
7653,471.8253286671391,0.0,0.0
7654,28.595474464675096,0.0,0.0
7655,83.4034671886357,0.0,0.0
7656,53.61651462126581,0.0,0.0
7664,564.7606206773331,0.0,0.0
7665,335.9968249599324,0.0,0.0
7666,207.31718986889445,0.0,0.0
7667,75.06312046977213,0.0,0.0
7668,160.8495438637974,0.0,0.0
7669,419.4002921485681,0.0,0.0
7670,85.78642339402529,0.0,0.0
7671,389.6133395811982,0.0,0.0
7677,14.297737232337548,0.0,0.0
7749,54.8079927239606,0.0,0.0
7760,299.0610037763937,0.0,0.0
7761,375.31560234886064,0.0,0.0
7764,57.19094892935019,0.0,0.0
7789,5.957390513473978,0.0,0.0
7791,54.8079927239606,0.0,0.0
7795,194.2109307392517,0.0,0.0
7798,258.5507482847707,0.0,0.0
7799,15.489215335032345,0.0,0.0
7800,284.7632665440562,0.0,0.0
7801,340.7627373707116,0.0,0.0
7802,439.65541989437963,0.0,0.0
7803,394.37925199197736,0.0,0.0
7804,252.5933577712967,0.0,0.0
7805,215.65753658775802,0.0,0.0
7806,359.8263870138283,0.0,0.0
7807,90.55233580480447,0.0,0.0
7888,120.33928837217437,0.0,0.0
7889,169.18989058266098,0.0,0.0
7892,72.68016426438254,0.0,0.0
7940,219.2319708958424,0.0,0.0
7941,352.6775183976595,0.0,0.0
7942,84.59494529133049,0.0,0.0
7943,321.6990877275948,0.0,0.0
7952,500.4208031318142,0.0,0.0
7953,551.6543615476904,0.0,0.0
7954,212.08310227967362,0.0,0.0
7955,10.723302924253161,0.0,0.0
7956,177.53023730152455,0.0,0.0
8021,113.1904197560056,0.0,0.0
8023,339.5712592680168,0.0,0.0
8025,122.72224457756396,0.0,0.0
8026,64.33981754551897,0.0,0.0
8027,430.1235950728213,0.0,0.0
8028,335.9968249599324,0.0,0.0
8029,413.44290163509413,0.0,0.0
8030,480.16567538600265,0.0,0.0
8031,421.7832483539577,0.0,0.0
8048,253.78483587399148,0.0,0.0
8049,339.5712592680168,0.0,0.0
8050,284.7632665440562,0.0,0.0
8051,393.1877738892826,0.0,0.0
8052,383.65594906772424,0.0,0.0
8053,326.465000138374,0.0,0.0
8054,258.5507482847707,0.0,0.0
8056,108.4245073452264,0.0,0.0
8057,452.7616790240224,0.0,0.0
8058,160.8495438637974,0.0,0.0
8059,831.6517156809674,0.0,0.0
8060,452.7616790240224,0.0,0.0
8061,128.67963509103794,0.0,0.0
8062,705.355036795319,0.0,0.0
8063,185.87058402038812,0.0,0.0
8133,9.531824821558365,0.0,0.0
8134,163.232500069187,0.0,0.0
8135,617.1856571959041,0.0,0.0
8137,127.48815698834314,0.0,0.0
8139,502.80375933720376,0.0,0.0
8140,868.5875368645061,0.0,0.0
8141,866.2045806591165,0.0,0.0
8142,748.2482484923316,0.0,0.0
8143,716.0783397195722,0.0,0.0
8144,574.2924454988915,0.0,0.0
8145,851.9068434267789,0.0,0.0
8146,749.4397265950265,0.0,0.0
8147,830.4602375782727,0.0,0.0
8148,692.2487776656762,0.0,0.0
8149,125.10520078295355,0.0,0.0
8150,674.3766061252544,0.0,0.0
8151,22.638083951201118,0.0,0.0
8152,1011.5649091878815,0.0,0.0
8153,552.8458396503852,0.0,0.0
8154,699.397646281845,0.0,0.0
8155,15.489215335032345,0.0,0.0
8156,110.807463550616,0.0,0.0
8161,184.67910591769333,0.0,0.0
8164,417.01733594317847,0.0,0.0
8165,641.0152192498001,0.0,0.0
8176,148.93476283684947,0.0,0.0
8208,64.33981754551897,0.0,0.0
8209,243.06153294973834,0.0,0.0
8212,146.55180663145987,0.0,0.0
8381,26.212518259285506,0.0,0.0
8382,162.04102196649222,0.0,0.0
8383,745.8652922869421,0.0,0.0
8413,129.87111319373273,0.0,0.0
8415,265.6996169009394,0.0,0.0
8424,20.255127745811528,0.0,0.0
8426,741.099379876163,0.0,0.0
8427,208.50866797158923,0.0,0.0
8437,190.6364964311673,0.0,0.0
8439,2.382956205389591,0.0,0.0
8468,679.1425185360335,0.0,0.0
8469,705.355036795319,0.0,0.0
8470,585.0157484231447,0.0,0.0
8471,680.3339966387283,0.0,0.0
8476,98.89268252366804,0.0,0.0
8477,511.14410605606736,0.0,0.0
8512,674.3766061252544,0.0,0.0
8513,228.76379571740077,0.0,0.0
8514,704.1635586926243,0.0,0.0
8515,290.72065705753016,0.0,0.0
8520,463.4849819482755,0.0,0.0
8521,40.510255491623056,0.0,0.0
8525,185.87058402038812,0.0,0.0
8526,53.61651462126581,0.0,0.0
8527,402.71959871084096,0.0,0.0
8536,334.80534685723757,0.0,0.0
8537,170.3813686853558,0.0,0.0
8538,368.16673373269185,0.0,0.0
8539,378.89003665694503,0.0,0.0
8542,64.33981754551897,0.0,0.0
8548,26.212518259285506,0.0,0.0
8549,400.3366425054514,0.0,0.0
8551,89.36085770210968,0.0,0.0
8560,369.35821183538667,0.0,0.0
8561,409.86846732700974,0.0,0.0
8562,262.125182592855,0.0,0.0
8563,156.08363145301823,0.0,0.0
8564,46.46764600509703,0.0,0.0
8578,7.148868616168774,0.0,0.0
8579,2.382956205389591,0.0,0.0
8584,396.762208197367,0.0,0.0
8585,341.95421547340635,0.0,0.0
8586,383.65594906772424,0.0,0.0
8587,249.0189234632123,0.0,0.0
8588,48.85060221048662,0.0,0.0
8590,128.67963509103794,0.0,0.0
8608,400.3366425054514,0.0,0.0
8609,366.9752556299971,0.0,0.0
8610,119.14781026947956,0.0,0.0
8611,137.0199818099015,0.0,0.0
8612,90.55233580480447,0.0,0.0
8614,15.489215335032345,0.0,0.0
8724,439.65541989437963,0.0,0.0
8725,723.227208335741,0.0,0.0
8726,218.04049279314762,0.0,0.0
8727,732.7590331572993,0.0,0.0
8733,127.48815698834314,0.0,0.0
8768,604.0793980662614,0.0,0.0
8769,619.5686134012938,0.0,0.0
8770,701.7806024872347,0.0,0.0
8771,488.50602210486625,0.0,0.0
8776,307.4013504952573,0.0,0.0
8777,61.95686134012938,0.0,0.0
8863,3.574434308084387,0.0,0.0
8884,9.531824821558365,0.0,0.0
8885,306.2098723925625,0.0,0.0
8886,71.48868616168774,0.0,0.0
8887,421.7832483539577,0.0,0.0
8892,17.872171540421935,0.0,0.0
8893,364.59229942460746,0.0,0.0
8895,26.212518259285506,0.0,0.0
8906,60.765383237434584,0.0,0.0
8907,7.148868616168774,0.0,0.0
8928,452.7616790240224,0.0,0.0
8929,299.0610037763937,0.0,0.0
8930,346.72012788418556,0.0,0.0
8931,382.4644709650294,0.0,0.0
8932,21.446605848506323,0.0,0.0
8934,86.97790149672008,0.0,0.0
8936,407.4855111216201,0.0,0.0
8937,364.59229942460746,0.0,0.0
8938,125.10520078295355,0.0,0.0
8939,23.829562053895913,0.0,0.0
9047,264.50813879824466,0.0,0.0
9053,575.4839236015863,0.0,0.0
9055,540.9310586234373,0.0,0.0
9067,232.33823002548516,0.0,0.0
9070,586.2072265258395,0.0,0.0
9071,358.6349089111335,0.0,0.0
9077,35.74434308084387,0.0,0.0
9131,281.1888322359718,0.0,0.0
9134,655.3129564821377,0.0,0.0
9135,543.3140148288269,0.0,0.0
9144,0.0,0.0,39.31877738892826
9145,0.0,0.0,2045.7679023269643
9146,46.46764600509703,0.0,2605.7626105935183
9147,0.0,0.0,6529.300002767481
9148,0.0,0.0,3460.052410225687
9149,0.0,0.0,941.2677011288886
9150,0.0,0.0,6289.812904125826
9151,0.0,0.0,4236.896133182693
9152,126.29667888564835,0.0,0.0
9153,735.141989362689,0.0,0.0
9154,232.33823002548516,0.0,0.0
9155,745.8652922869421,0.0,0.0
9156,657.6959126875272,0.0,0.0
9157,683.9084309468127,0.0,0.0
9158,673.1851280225595,0.0,0.0
9159,633.8663506336313,0.0,0.0
9160,16.68069343772714,0.0,0.0
9161,400.3366425054514,0.0,0.0
9164,470.6338505644443,0.0,0.0
9165,142.97737232337548,0.0,0.0
9168,85.78642339402529,0.0,0.0
9170,16.68069343772714,0.0,0.0
9220,29.78695256736989,0.0,0.0
9221,397.95368630006175,0.0,0.0
9222,22.638083951201118,0.0,0.0
9223,419.4002921485681,0.0,0.0
9229,137.0199818099015,0.0,0.0
9232,407.4855111216201,0.0,0.0
9233,380.08151475963984,0.0,0.0
9234,362.2093432192179,0.0,0.0
9235,382.4644709650294,0.0,0.0
9236,77.44607667516172,0.0,0.0
9238,54.8079927239606,0.0,0.0
9240,309.7843067006469,0.0,0.0
9241,196.5938869446413,0.0,0.0
9323,78.63755477785652,0.0,0.0
9326,150.12624093954426,0.0,0.0
9327,4.765912410779182,0.0,0.0
9334,0.0,0.0,608.8453104770406
9335,0.0,0.0,719.6527740276566
9337,0.0,0.0,3100.2260232118583
9338,0.0,0.0,275.2314417224978
9339,0.0,0.0,7181.038524941534
9340,0.0,0.0,7643.332028787115
9341,0.0,0.0,7644.523506889809
9342,0.0,0.0,7549.205258674226
9343,0.0,0.0,7509.886481285297
9408,229.95527382009556,0.0,0.0
9409,750.6312046977213,0.0,0.0
9410,574.2924454988915,0.0,0.0
9411,664.844781303696,0.0,0.0
9412,742.2908579788577,0.0,0.0
9413,328.8479563437636,0.0,0.0
9414,624.3345258120729,0.0,0.0
9415,397.95368630006175,0.0,0.0
9416,473.01680676983386,0.0,0.0
9417,743.4823360815525,0.0,0.0
9418,5.957390513473978,0.0,0.0
9419,142.97737232337548,0.0,0.0
9420,646.972609763274,0.0,0.0
9421,81.02051098324611,0.0,0.0
9422,40.510255491623056,0.0,0.0
9424,0.0,0.0,369.35821183538667
9425,0.0,0.0,7028.5293277966
9427,45.276167902402236,0.0,1086.6280296576538
9428,0.0,0.0,8104.43405453
9429,0.0,0.0,7069.039583288223
9430,340.7627373707116,0.0,3125.2470633684493
9431,437.27246368899,0.0,736.3334674653837
9433,276.4229198251926,0.0,0.0
9435,327.65647824106884,0.0,0.0
9436,447.9957666132432,0.0,0.0
9437,432.50655127821085,0.0,0.0
9438,434.8895074836004,0.0,0.0
9439,436.08098558629524,0.0,0.0
9457,70.29720805899295,0.0,0.0
9460,220.4234489985372,0.0,0.0
9461,85.78642339402529,0.0,0.0
9512,0.0,0.0,2043.3849461215746
9514,0.0,0.0,3765.0708045155543
9578,96.50972631827845,0.0,0.0
9579,321.6990877275948,0.0,0.0
9582,20.255127745811528,0.0,0.0
9600,0.0,0.0,445.6128104078536
9602,167.9984124799662,0.0,0.0
9608,289.52917895483534,0.0,0.0
9610,122.72224457756396,0.0,0.0
9621,66.72277375090856,0.0,0.0
9623,276.4229198251926,0.0,0.0
9629,412.2514235323993,0.0,0.0
9631,301.44395998178334,0.0,0.0
9664,422.9747264566525,0.0,0.0
9665,483.74010969408704,0.0,0.0
9666,409.86846732700974,0.0,0.0
9667,452.7616790240224,0.0,0.0
9668,58.38242703204499,0.0,0.0
9670,16.68069343772714,0.0,0.0
9672,456.3361133321068,0.0,0.0
9673,266.89109500363423,0.0,0.0
9674,314.5502191114261,0.0,0.0
9675,13.106259129642753,0.0,0.0
9728,64.33981754551897,0.0,0.0
9729,53.61651462126581,0.0,0.0
9730,656.5044345848324,0.0,0.0
9731,654.1214783794428,0.0,0.0
9734,176.33875919882976,0.0,0.0
9736,613.6112228878197,0.0,0.0
9737,612.419744785125,0.0,0.0
9738,683.9084309468127,0.0,0.0
9739,624.3345258120729,0.0,0.0
9740,355.0604746030491,0.0,0.0
9742,46.46764600509703,0.0,0.0
9760,197.7853650473361,0.0,0.0
9761,51.23355841587622,0.0,0.0
9791,0.0,0.0,4.765912410779182
9812,0.0,0.0,25.02104015659071
9813,0.0,0.0,2168.490146904528
9814,0.0,0.0,3032.311771358255
9815,0.0,0.0,7402.653452042766
9817,0.0,0.0,359.8263870138283
9818,0.0,0.0,571.9094892935019
9819,0.0,0.0,1832.493321944596
9820,0.0,0.0,7206.059565098124
9821,0.0,0.0,6685.383634220499
9822,0.0,0.0,7057.124802261274
9823,0.0,0.0,7221.548780433157
9829,0.0,0.0,2847.6326654405616
9830,0.0,0.0,1460.7521539038196
9831,0.0,0.0,6488.789747275858
9834,0.0,0.0,1952.8326103167701
9835,0.0,0.0,3821.0702753422097
9836,0.0,0.0,3523.200749668511
9837,0.0,0.0,6003.858159479076
9838,0.0,0.0,2766.6121544573157
9839,0.0,0.0,5602.3300388709295
9840,0.0,0.0,5999.092247068296
9841,0.0,0.0,4160.641534610227
9842,0.0,0.0,6212.3668274506645
9843,0.0,0.0,4476.383231824348
9844,0.0,0.0,4798.082319551942
9845,0.0,0.0,3561.328048954744
9848,0.0,0.0,6109.899710618913
9849,0.0,0.0,1882.5354022577772
9850,0.0,0.0,3630.4337789110423
9851,0.0,0.0,21.446605848506323
9877,0.0,0.0,2407.977245546182
9878,0.0,0.0,97.70120442097324
9879,0.0,0.0,5537.99022132541
9884,0.0,0.0,386.0389052731138
9885,0.0,0.0,5661.9039440056695
9887,0.0,0.0,1165.2655844355102
9920,0.0,0.0,6041.985458765309
9921,0.0,0.0,5974.071206911705
9922,0.0,0.0,5723.860805345798
9923,0.0,0.0,5649.989162978721
9924,0.0,0.0,2035.0445994027111
9925,0.0,0.0,334.80534685723757
9926,0.0,0.0,940.0762230261938
9928,0.0,0.0,5853.731918539531
9929,0.0,0.0,3219.373833481338
9930,0.0,0.0,1632.3250006918702
9931,0.0,0.0,34.552864978149074
9936,0.0,0.0,2.382956205389591
9983,0.0,0.0,7.148868616168774
9984,0.0,0.0,2579.550092334233
9986,0.0,0.0,6571.001736361798
9987,0.0,0.0,182.29614971230373
9992,0.0,0.0,6230.238998991087
9993,0.0,0.0,41.70173359431785
9994,0.0,0.0,2759.463285841147
10016,0.0,0.0,53.61651462126581
10092,3.574434308084387,0.0,0.0
10093,175.14728109613498,0.0,0.0
10094,203.74275556081005,0.0,0.0
10095,513.527062261457,0.0,0.0
10104,70.29720805899295,0.0,0.0
10106,285.95474464675095,0.0,0.0
10145,0.0,0.0,10.723302924253161
10146,25.02104015659071,0.0,258.5507482847707
10147,826.8858032701883,0.0,4857.656224686682
10148,0.0,0.0,227.57231761470598
10150,1054.4581208848942,0.0,6373.216371314462
10151,67.91425185360336,0.0,841.1835405025257
10152,611.2282666824302,0.0,3524.392227771206
10153,1240.3287049052824,0.0,7301.377813313708
10154,949.6080478477521,0.0,5941.901298138946
10155,999.6501281609336,0.0,6525.725568459396
10156,1196.2440151055748,0.0,6852.19056859777
10157,214.46605848506323,0.0,1813.429672301479
10158,411.0599454297045,0.0,6405.386280087222
10159,20.255127745811528,0.0,655.3129564821377
10177,13.106259129642753,0.0,0.0
10179,134.6370256045119,0.0,0.0
10180,492.08045641295064,0.0,0.0
10181,773.2692886489224,0.0,0.0
10182,782.8011134704808,0.0,0.0
10183,819.7369346540195,0.0,0.0
10185,132.25406939912233,0.0,0.0
10187,42.893211697012646,0.0,0.0
10188,774.4607667516173,0.0,0.0
10189,593.3560951420083,0.0,0.0
10190,515.9100184668465,0.0,0.0
10191,381.2729928623346,0.0,0.0
10192,503.9952374398986,0.0,0.0
10194,384.847427170419,0.0,0.0
10197,0.0,0.0,598.1220075527874
10198,0.0,0.0,10.723302924253161
10199,0.0,0.0,4681.317465487852
10200,181.10467160960894,0.0,0.0
10202,20.255127745811528,0.0,0.0
10204,0.0,0.0,1291.5622633211585
10205,0.0,0.0,6671.085896988161
10206,0.0,0.0,3146.6936692169556
10207,0.0,0.0,6596.022776518389
10212,134.6370256045119,0.0,0.0
10213,29.78695256736989,0.0,0.0
10228,0.0,0.0,3277.756260513383
10229,0.0,0.0,6556.7039991294605
10230,0.0,0.0,854.2897996321685
10231,0.0,0.0,3858.0060965257485
10236,0.0,0.0,251.40187966860188
10237,0.0,0.0,6681.809199912414
10238,0.0,0.0,2522.3591434048826
10239,0.0,0.0,7345.462503113416
10282,85.78642339402529,0.0,0.0
10347,259.74222638746545,0.0,0.0
10350,627.9089601201573,0.0,0.0
10351,507.56967174798297,0.0,0.0
10362,23.829562053895913,0.0,0.0
10368,393.1877738892826,0.0,422.9747264566525
10369,126.29667888564835,0.0,0.0
10370,552.8458396503852,0.0,1620.4102196649221
10371,288.3377008521406,0.0,0.0
10372,177.53023730152455,0.0,0.0
10373,1.1914781026947956,0.0,0.0
10374,355.0604746030491,0.0,0.0
10375,115.57337596139519,0.0,0.0
10376,459.9105476401911,0.0,2511.635840480629
10377,328.8479563437636,0.0,3314.692081696922
10378,381.2729928623346,0.0,6288.621426023132
10379,258.5507482847707,0.0,6016.964418608718
10380,396.762208197367,0.0,868.5875368645061
10381,64.33981754551897,0.0,0.0
10382,170.3813686853558,0.0,4346.512118630615
10383,2.382956205389591,0.0,11.914781026947956
10400,736.3334674653837,0.0,6398.237411471053
10401,0.0,0.0,5603.521516973624
10402,521.8674089803205,0.0,5173.397921900803
10403,0.0,0.0,5153.142794154991
10404,0.0,0.0,4963.697775826519
10405,0.0,0.0,63.148339442824174
10406,0.0,0.0,1649.0056941295973
10407,193.0194526365569,0.0,0.0
10408,13.106259129642753,0.0,40.510255491623056
10409,0.0,0.0,61.95686134012938
10413,467.0594162563599,0.0,0.0
10415,219.2319708958424,0.0,0.0
10416,134.6370256045119,0.0,0.0
10417,268.08257310632905,0.0,0.0
10418,704.1635586926243,0.0,0.0
10419,663.6533032010012,0.0,0.0
10420,61.95686134012938,0.0,0.0
10422,442.0383760997692,0.0,0.0
10424,658.8873907902221,0.0,0.0
10425,514.7185403641517,0.0,0.0
10426,649.3555659686637,0.0,0.0
10427,613.6112228878197,0.0,0.0
10428,302.6354380844781,0.0,0.0
10430,121.53076647486917,0.0,0.0
10432,70.29720805899295,0.0,0.0
10433,699.397646281845,0.0,0.0
10434,98.89268252366804,0.0,0.0
10435,750.6312046977213,0.0,0.0
10436,614.8027009905146,0.0,0.0
10437,643.3981754551896,0.0,0.0
10438,677.9510404333388,0.0,0.0
10439,626.7174820174625,0.0,0.0
10441,241.87005484704352,0.0,0.0
10444,406.29403301892535,0.0,0.0
10445,102.46711683175243,0.0,0.0
10448,169.18989058266098,0.0,0.0
10450,20.255127745811528,0.0,0.0
10496,73.87164236707733,0.0,0.0
10497,691.0572995629815,0.0,0.0
10498,70.29720805899295,0.0,0.0
10499,702.9720805899294,0.0,0.0
10500,655.3129564821377,0.0,0.0
10501,681.5254747414232,0.0,0.0
10502,738.7164236707733,0.0,0.0
10503,652.930000276748,0.0,0.0
10505,209.70014607428405,0.0,0.0
10508,395.5707300946722,0.0,0.0
10509,98.89268252366804,0.0,0.0
10512,221.614927101232,0.0,5006.590987523531
10513,0.0,0.0,6344.620896849787
10514,20.255127745811528,0.0,2992.9929939693266
10515,0.0,0.0,5965.730860192842
10516,0.0,0.0,6417.30106111417
10517,0.0,0.0,3738.858286256269
10518,0.0,0.0,4848.124399865123
10519,0.0,0.0,713.6953835141826
10521,0.0,0.0,289.52917895483534
10524,0.0,0.0,57.19094892935019
10718,81.02051098324611,0.0,0.0
10719,254.97631397668627,0.0,397.95368630006175
10737,111.9989416533108,0.0,0.0
10739,315.74169721412085,0.0,0.0
10740,453.95315712671714,0.0,0.0
10741,420.59177025126286,0.0,2882.1855304187106
10742,452.7616790240224,0.0,0.0
10743,402.71959871084096,0.0,1285.6048728076846
10745,116.76485406408997,0.0,0.0
10748,281.1888322359718,0.0,0.0
10749,191.82797453386212,0.0,0.0
10768,34.552864978149074,0.0,0.0
10769,8.34034671886357,0.0,0.0
10910,0.0,110.807463550616,0.0
10911,0.0,307.4013504952573,0.0
10929,0.0,222.8064052039268,0.0
10930,0.0,21.446605848506323,0.0
10931,0.0,471.8253286671391,0.0
10932,0.0,468.2508943590547,0.0
10933,0.0,374.1241242461658,0.0
10934,0.0,478.9741972833079,0.0
10935,0.0,382.4644709650294,0.0
10937,0.0,35.74434308084387,0.0
10940,0.0,44.08468979970744,0.0
10954,0.0,380.08151475963984,0.0
10955,0.0,231.14675192279037,0.0
10976,0.0,470.6338505644443,0.0
10977,0.0,170.3813686853558,0.0
10978,0.0,144.1688504260703,0.0
10991,0.0,20.255127745811528,0.0
10998,0.0,3.574434308084387,0.0
10999,0.0,271.65700741441344,0.0
11002,0.0,251.40187966860188,0.0
11003,0.0,556.4202739584696,0.0
11004,0.0,380.08151475963984,0.0
11005,0.0,1293.945219526548,0.0
11006,0.0,1193.8610589001853,0.0
11007,0.0,1099.7342887872965,0.0
11149,0.0,88.16937959941488,0.0
11150,0.0,69.10572995629815,0.0
11151,0.0,811.3965879351558,0.0
11154,0.0,1.1914781026947956,0.0
11155,0.0,82.2119890859409,0.0
11158,0.0,115.57337596139519,0.0
11159,0.0,21.446605848506323,0.0
11160,0.0,338.37978116532196,0.0
11161,0.0,424.16620455934725,0.0
11162,0.0,1061.606989501063,0.0
11163,0.0,928.1614419992459,0.0
11164,0.0,352.6775183976595,0.0
11165,0.0,196.5938869446413,0.0
11166,0.0,554.03731775308,0.0
11167,0.0,631.4833944282417,0.0
11168,0.0,51.23355841587622,0.0
11169,0.0,281.1888322359718,0.0
11170,0.0,786.3755477785652,0.0
11171,0.0,856.6727558375582,0.0
11172,0.0,870.9704930698956,0.0
11173,0.0,978.2035223124273,0.0
11174,0.0,1301.0940881427168,0.0
11175,0.0,1005.6075186744075,0.0
11176,0.0,1330.8810407100868,0.0
11177,0.0,1158.1167158193414,0.0
11178,0.0,1254.62644213762,0.0
11179,0.0,1197.4354932082697,0.0
11180,0.0,618.377135298599,0.0
11181,0.0,1149.776369100478,0.0
11182,0.0,1334.4554750181712,0.0
11183,0.0,1181.9462778732372,0.0
11184,0.0,923.3955295884666,0.0
11185,0.0,1145.0104566896987,0.0
11186,0.0,1260.5838326510939,0.0
11187,0.0,1149.776369100478,0.0
11188,0.0,1010.3734310851868,0.0
11189,0.0,1222.4565333648604,0.0
11190,0.0,1052.0751646795045,0.0
11191,0.0,963.9057850800897,0.0
11192,0.0,1448.8373728768715,0.0
11193,0.0,1202.201405619049,0.0
11194,0.0,890.0341427130123,0.0
11195,0.0,500.4208031318142,0.0
11196,0.0,829.2687594755778,0.0
11197,0.0,54.8079927239606,0.0
11198,0.0,125.10520078295355,0.0
11202,0.0,4.765912410779182,0.0
11203,0.0,135.82850370720672,0.0
11206,0.0,227.57231761470598,0.0
11207,0.0,170.3813686853558,0.0
11208,0.0,409.86846732700974,0.0
11209,0.0,725.6101645411305,0.0
11210,0.0,1189.095146489406,0.0
11211,0.0,1260.5838326510939,0.0
11212,0.0,786.3755477785652,0.0
11213,0.0,718.4612959249619,0.0
11214,0.0,1027.054124522914,0.0
11215,0.0,432.50655127821085,293.10361326291974
11218,0.0,11.914781026947956,0.0
11224,0.0,350.29456219226995,60.765383237434584
11225,0.0,29.78695256736989,1981.4280847814452
11226,0.0,296.67804757100413,4431.107063921945
11227,0.0,0.0,6006.2411156844655
11228,0.0,0.0,3681.6673373269186
11229,0.0,0.0,3466.0098007391607
11230,0.0,0.0,5468.884491369112
11231,0.0,0.0,5871.6040900799535
11232,0.0,934.1188325127198,0.0
11233,0.0,1059.2240332956733,0.0
11234,0.0,258.5507482847707,0.0
11235,0.0,70.29720805899295,0.0
11236,0.0,581.4413141150603,0.0
11237,0.0,148.93476283684947,2357.9351652330006
11239,0.0,0.0,262.125182592855
11248,0.0,2.382956205389591,6089.644582873101
11249,0.0,0.0,6282.664035509658
11250,0.0,0.0,1472.6669349307674
11251,0.0,0.0,1160.499672024731
11252,0.0,0.0,5689.307940367649
11253,0.0,0.0,2779.7184135869584
11254,0.0,0.0,158.46658765840783
11313,79.82903288055131,0.0,0.0
11314,51.23355841587622,0.0,0.0
11315,391.9962957865878,0.0,0.0
11316,196.5938869446413,0.0,0.0
11317,109.6159854479212,0.0,0.0
11318,257.3592701820759,0.0,0.0
11319,277.6143979278874,0.0,0.0
11320,189.44501832847251,0.0,0.0
11321,274.039963619803,0.0,0.0
11322,108.4245073452264,0.0,0.0
11323,288.3377008521406,0.0,0.0
11324,272.8484855171082,0.0,0.0
11325,253.78483587399148,0.0,0.0
11326,270.4655293117186,0.0,0.0
11327,23.829562053895913,0.0,0.0
11349,0.0,0.0,5.957390513473978
11400,0.0,0.0,365.7837775273023
11401,2.382956205389591,0.0,2760.6547639438418
11402,214.46605848506323,0.0,5144.802447436128
11403,200.1683212527257,0.0,5686.9249841622595
11404,181.10467160960894,0.0,3159.7999283465983
11405,366.9752556299971,0.0,333.6138687545428
11406,415.8258578404837,0.0,5915.688779879661
11407,365.7837775273023,0.0,2342.445949897968
11416,250.2104015659071,0.0,0.0
11417,1.1914781026947956,0.0,0.0
11418,397.95368630006175,0.0,0.0
11419,1.1914781026947956,0.0,0.0
11424,434.8895074836004,0.0,6000.283725170991
11425,378.89003665694503,0.0,5683.350549854175
11426,319.31613152220524,0.0,4527.616790240224
11427,53.61651462126581,0.0,4108.216498091656
11428,415.8258578404837,0.0,5735.775586372746
11429,411.0599454297045,0.0,555.2287958557748
11430,156.08363145301823,0.0,1340.4128655316451
11431,96.50972631827845,0.0,0.0
11432,16.68069343772714,0.0,0.0
11440,203.74275556081005,0.0,0.0
11520,837.6091061944413,0.0,4982.7614254696355
11521,999.6501281609336,0.0,6436.364710757286
11522,20.255127745811528,0.0,265.6996169009394
11523,94.12677011288886,0.0,917.4381390749927
11524,160.8495438637974,0.0,2752.314417224978
11526,0.0,0.0,11.914781026947956
11604,0.0,0.0,4020.0471184922408
11605,0.0,0.0,7060.6992365693595
11606,0.0,0.0,2842.8667530297826
11607,0.0,0.0,6877.211608754361
11612,0.0,0.0,231.14675192279037
11613,17.872171540421935,0.0,529.0162775964893
11615,260.93370449016027,0.0,0.0
11636,44.08468979970744,0.0,0.0
11637,345.52864978149074,0.0,0.0
11638,142.97737232337548,0.0,0.0
11639,328.8479563437636,0.0,0.0
11644,111.9989416533108,0.0,0.0
11645,171.57284678805058,0.0,0.0
11646,10.723302924253161,0.0,0.0
11647,38.12729928623346,0.0,0.0
11678,2.382956205389591,0.0,0.0
11679,59.57390513473978,0.0,0.0
11697,2.382956205389591,0.0,0.0
11699,178.72171540421937,0.0,0.0
11700,287.14622274944577,0.0,0.0
11701,414.6343797377889,0.0,0.0
11702,359.8263870138283,0.0,0.0
